variable,minutes,mean
Kineosphaera limosa,14,-1.7554272130150463
Kineosphaera limosa,15,-1.7710538671503422
Kineosphaera limosa,16,-1.7365107369565307
Kineosphaera limosa,17,-1.7291086376292848
Kineosphaera limosa,18,-1.7348658259949201
Kineosphaera limosa,19,-1.7245851324848576
Kineosphaera limosa,20,-1.7426791530625683
Kineosphaera limosa,21,-1.7615956291210841
Kineosphaera limosa,22,-1.7689977284483294
Kineosphaera limosa,23,-1.7809233329200027
Kineosphaera limosa,24,-1.7887366599876506
Kineosphaera limosa,25,-1.8076531360461665
Kineosphaera limosa,26,-1.800251036718921
Kineosphaera limosa,27,-1.8216348792198522
Kineosphaera limosa,28,-1.8368503056147458
Kineosphaera limosa,29,-1.8430187217207838
Kineosphaera limosa,30,-1.8779730796549972
Kineosphaera limosa,31,-1.9071702492235767
Kineosphaera limosa,32,-1.8718046635489598
Kineosphaera limosa,33,-1.9063477937427715
Kineosphaera limosa,34,-1.9355449633113508
Kineosphaera limosa,35,-1.935133735570948
Kineosphaera limosa,36,-1.9289653194649103
Kineosphaera limosa,37,-1.934722507830546
Kineosphaera limosa,38,-1.9445919736002062
Kineosphaera limosa,39,-1.977490192832408
Kineosphaera limosa,40,-1.9729666876879797
Kineosphaera limosa,41,-1.979957559274823
Kineosphaera limosa,42,-2.0075098178817914
Kineosphaera limosa,43,-2.027248749421113
Kineosphaera limosa,44,-2.000518946294949
Kineosphaera limosa,45,-2.0280712049019183
Kocuria flava,0,-1.8792067628762053
Kocuria flava,1,-2.011622095285817
Kocuria flava,2,-1.9791351037940181
Kocuria flava,3,-1.8475422268652109
Kocuria flava,4,-1.6435732676255608
Kocuria flava,5,-1.4408379916071175
Kocuria flava,6,-1.2557855084259826
Kocuria flava,7,-0.970804684327035
Kocuria flava,8,-0.6734870280160119
Kocuria flava,9,-0.427984066995707
Kocuria flava,10,-0.21784669165001874
Kocuria flava,11,-0.02950438654566375
Kocuria flava,12,0.14280003668299257
Kocuria flava,13,0.3122258657288316
Kocuria flava,14,0.4528657529464942
Kocuria flava,15,0.6148894826650873
Kocuria flava,16,0.7814367175281083
Kocuria flava,17,0.9689565671516587
Kocuria flava,18,1.1124750485521382
Kocuria flava,19,1.2633956292798638
Kocuria flava,20,1.4747666878467598
Kocuria flava,21,1.5927890493422838
Kocuria flava,22,1.7272605204539082
Kocuria flava,23,1.8794147844028406
Kocuria flava,24,2.0073066116680245
Kocuria flava,25,2.1500026375877
Kocuria flava,26,2.2585667610539666
Kocuria flava,27,2.416066985628132
Kocuria flava,28,2.5328556639024478
Kocuria flava,29,2.664859768571657
Kocuria flava,30,2.765610564970275
Kocuria flava,31,2.914063779255585
Kocuria flava,32,3.022216674981448
Kocuria flava,33,3.144351313880997
Kocuria flava,34,3.2520929818664577
Kocuria flava,35,3.375872531727617
Kocuria flava,36,3.4893713880787125
Kocuria flava,37,3.5823088574096817
Kocuria flava,38,3.68470456476991
Kocuria flava,39,3.789978866312956
Kocuria flava,40,3.89813176203882
Kocuria flava,41,4.0058734300242795
Kocuria flava,42,4.106624226422897
Kocuria flava,43,4.20655256734071
Kocuria flava,44,4.297433897969667
Kocuria flava,45,4.398184694368285
Kocuria varians,0,-2.5848735654069324
Kocuria varians,1,-2.812282505849526
Kocuria varians,2,-2.8525828244089735
Kocuria varians,3,-2.8085814561859035
Kocuria varians,4,-2.678633490218708
Kocuria varians,5,-2.528946592712189
Kocuria varians,6,-2.399409854485395
Kocuria varians,7,-2.203254222313392
Kocuria varians,8,-1.9873596586020685
Kocuria varians,9,-1.8109429579693863
Kocuria varians,10,-1.6563213275780386
Kocuria varians,11,-1.529663183534062
Kocuria varians,12,-1.4005376730476704
Kocuria varians,13,-1.2853939057349644
Kocuria varians,14,-1.2249434278957936
Kocuria varians,15,-1.1159680766891253
Kocuria varians,16,-1.0197407854349356
Kocuria varians,17,-0.9259808606231601
Kocuria varians,18,-0.8503149563890963
Kocuria varians,19,-0.7709480024914102
Kocuria varians,20,-0.691581048593723
Kocuria varians,21,-0.631541798494955
Kocuria varians,22,-0.5636892213285388
Kocuria varians,23,-0.5250338137307023
Kocuria varians,24,-0.45882614752589646
Kocuria varians,25,-0.41359109608161865
Kocuria varians,26,-0.36547745045452346
Kocuria varians,27,-0.3214760822314537
Kocuria varians,28,-0.2873441797780448
Kocuria varians,29,-0.24786631669940293
Kocuria varians,30,-0.22853861290048383
Kocuria varians,31,-0.18371478919660944
Kocuria varians,32,-0.14711552030078462
Kocuria varians,33,-0.1323113216462941
Kocuria varians,34,-0.09859064693328728
Kocuria varians,35,-0.08214153731718654
Kocuria varians,36,-0.04266367423854403
Kocuria varians,37,-0.011410365967952751
Kocuria varians,38,-0.00400826664070747
Kocuria varians,39,0.006272426869355779
Kocuria varians,40,0.03300222999552016
Kocuria varians,41,0.05315238927524321
Kocuria varians,42,0.06137694408329378
Kocuria varians,43,0.06877904341053867
Kocuria varians,44,0.08317201432462704
Kocuria varians,45,0.09386393557509279
Kytococcus sedentarius,0,-1.084714768418534
Kytococcus sedentarius,1,-0.4682843855551541
Kytococcus sedentarius,2,0.41544402856986407
Kytococcus sedentarius,3,1.612939208622007
Kytococcus sedentarius,4,3.0900692521478637
Kytococcus sedentarius,5,4.813935939915234
Kytococcus sedentarius,6,6.739715448220242
Kytococcus sedentarius,7,8.882623203457783
Kytococcus sedentarius,8,11.241425522406644
Kytococcus sedentarius,9,13.621200456116036
Kytococcus sedentarius,10,16.081576026944322
Kytococcus sedentarius,11,18.454771316807275
Kytococcus sedentarius,12,20.827966606670223
Kytococcus sedentarius,13,22.978687688975413
Kytococcus sedentarius,14,24.72681681342653
Kytococcus sedentarius,15,25.814102959050796
Kytococcus sedentarius,16,26.603660220623638
Kytococcus sedentarius,17,26.974998870207116
Kytococcus sedentarius,18,27.18020151266797
Kytococcus sedentarius,19,27.36566522358951
Kytococcus sedentarius,20,27.552362617732257
Kytococcus sedentarius,21,27.778949102694042
Kytococcus sedentarius,22,27.940561604672233
Kytococcus sedentarius,23,28.134661098142224
Kytococcus sedentarius,24,28.298329738822428
Kytococcus sedentarius,25,28.41388473387554
Kytococcus sedentarius,26,28.526149907005433
Kytococcus sedentarius,27,28.61456387119197
Kytococcus sedentarius,28,28.678304170954362
Kytococcus sedentarius,29,28.725184133360248
Kytococcus sedentarius,30,28.82346756331645
Kytococcus sedentarius,31,28.758493580332853
Kytococcus sedentarius,32,28.876515941828373
Kytococcus sedentarius,33,28.807429681440752
Kytococcus sedentarius,34,28.825112474278058
Kytococcus sedentarius,35,28.815654236248804
Kytococcus sedentarius,36,28.834159484566918
Kytococcus sedentarius,37,28.7506802532652
Kytococcus sedentarius,38,28.765484451919697
Kytococcus sedentarius,39,28.702977835378512
Kytococcus sedentarius,40,28.68159399287758
Kytococcus sedentarius,41,28.66349997229987
Kytococcus sedentarius,42,28.623610881480825
Kytococcus sedentarius,43,28.584133018402184
Kytococcus sedentarius,44,28.584955473882985
Kytococcus sedentarius,45,28.516691668976172
Legionella brunensis,0,-2.5441620191070826
Legionella brunensis,1,-2.680278401180317
Legionella brunensis,2,-2.8168060109939543
Legionella brunensis,3,-2.8690319340250747
Legionella brunensis,4,-2.7785618311365203
Legionella brunensis,5,-2.6893254114691727
Legionella brunensis,6,-2.6313423000724168
Legionella brunensis,7,-2.494403462518377
Legionella brunensis,8,-2.3414267430886393
Legionella brunensis,9,-2.2649383833737704
Legionella brunensis,10,-2.186805112697291
Legionella brunensis,11,-2.176113191446826
Legionella brunensis,12,-2.16048653731153
Legionella brunensis,13,-2.150205843801467
Legionella brunensis,14,-2.1711784585619953
Legionella brunensis,15,-2.1386914670701964
Legionella brunensis,16,-2.1497946160610644
Legionella brunensis,17,-2.1460935663974414
Legionella brunensis,18,-2.149383388320662
Legionella brunensis,19,-2.1489721605802594
Legionella brunensis,20,-2.1781693301488385
Legionella brunensis,21,-2.1502058438014666
Legionella brunensis,22,-2.162542676013542
Legionella brunensis,23,-2.1485609328398567
Legionella brunensis,24,-2.1884500236589015
Legionella brunensis,25,-2.171589686302398
Legionella brunensis,26,-2.1728233695236057
Legionella brunensis,27,-2.173234597264008
Legionella brunensis,28,-2.1822816075528637
Legionella brunensis,29,-2.202020539092185
Legionella brunensis,30,-2.185160201735681
Legionella brunensis,31,-2.187216340437694
Legionella brunensis,32,-2.195029667505341
Legionella brunensis,33,-2.2123012326022478
Legionella brunensis,34,-2.2057215887558073
Legionella brunensis,35,-2.2225819261123103
Legionella brunensis,36,-2.2225819261123103
Legionella brunensis,37,-2.228339114477946
Legionella brunensis,38,-2.240675946690022
Legionella brunensis,39,-2.252601551161695
Legionella brunensis,40,-2.248078046017267
Legionella brunensis,41,-2.2451994518344494
Legionella brunensis,42,-2.2604148782293425
Legionella brunensis,43,-2.259181195008135
Legionella brunensis,44,-2.269461888518198
Legionella brunensis,45,-2.282209948470677
Leifsonia sp. Leaf325,0,-2.383783200350099
Leifsonia sp. Leaf325,1,-2.5519753461747303
Leifsonia sp. Leaf325,2,-2.6699977076702543
Leifsonia sp. Leaf325,3,-2.702484699162053
Leifsonia sp. Leaf325,4,-2.658894558679386
Leifsonia sp. Leaf325,5,-2.5967991698786053
Leifsonia sp. Leaf325,6,-2.500571878624415
Leifsonia sp. Leaf325,7,-2.398176171264187
Leifsonia sp. Leaf325,8,-2.2242268370739207
Leifsonia sp. Leaf325,9,-2.0860543162986733
Leifsonia sp. Leaf325,10,-2.0054536791797797
Leifsonia sp. Leaf325,11,-1.960218627735502
Leifsonia sp. Leaf325,12,-1.9174509427336397
Leifsonia sp. Leaf325,13,-1.8997681498963315
Leifsonia sp. Leaf325,14,-1.8886650009054629
Leifsonia sp. Leaf325,15,-1.8154664631138142
Leifsonia sp. Leaf325,16,-1.8191675127774372
Leifsonia sp. Leaf325,17,-1.7796896496987946
Leifsonia sp. Leaf325,18,-1.760773173640279
Leifsonia sp. Leaf325,19,-1.7393893311393485
Leifsonia sp. Leaf325,20,-1.7414454698413604
Leifsonia sp. Leaf325,21,-1.704846200945536
Leifsonia sp. Leaf325,22,-1.6727704371941394
Leifsonia sp. Leaf325,23,-1.6686581597901147
Leifsonia sp. Leaf325,24,-1.6567325553184413
Leifsonia sp. Leaf325,25,-1.6337038018559
Leifsonia sp. Leaf325,26,-1.6201332864226166
Leifsonia sp. Leaf325,27,-1.6032729490661133
Leifsonia sp. Leaf325,28,-1.5777768291611571
Leifsonia sp. Leaf325,29,-1.5802441956035727
Leifsonia sp. Leaf325,30,-1.5485796595925778
Leifsonia sp. Leaf325,31,-1.5444673821885528
Leifsonia sp. Leaf325,32,-1.520204945504804
Leifsonia sp. Leaf325,33,-1.5325417777168795
Leifsonia sp. Leaf325,34,-1.4963537365614576
Leifsonia sp. Leaf325,35,-1.4873067262726023
Leifsonia sp. Leaf325,36,-1.4613993786272435
Leifsonia sp. Leaf325,37,-1.4474176354535575
Leifsonia sp. Leaf325,38,-1.4387818529051046
Leifsonia sp. Leaf325,39,-1.4383706251647022
Leifsonia sp. Leaf325,40,-1.409173455596123
Leifsonia sp. Leaf325,41,-1.3816211969891543
Leifsonia sp. Leaf325,42,-1.363527176411443
Leifsonia sp. Leaf325,43,-1.363527176411443
Leifsonia sp. Leaf325,44,-1.3503678887185626
Leifsonia sp. Leaf325,45,-1.3224044023711916
Luteimonas tolerans,0,-2.075362395048208
Luteimonas tolerans,1,-2.1214199019732902
Luteimonas tolerans,2,-2.0728950286057928
Luteimonas tolerans,3,-1.9943505301889113
Luteimonas tolerans,4,-1.8162889185946196
Luteimonas tolerans,5,-1.6172546922397988
Luteimonas tolerans,6,-1.413696960740551
Luteimonas tolerans,7,-1.1583245339505848
Luteimonas tolerans,8,-0.8264637474457502
Luteimonas tolerans,9,-0.5649229045497467
Luteimonas tolerans,10,-0.374524460743379
Luteimonas tolerans,11,-0.18001373953298644
Luteimonas tolerans,12,0.04904011187121776
Luteimonas tolerans,13,0.2863185180834725
Luteimonas tolerans,14,0.4824741502554755
Luteimonas tolerans,15,0.7444262208918817
Luteimonas tolerans,16,0.9677228839304508
Luteimonas tolerans,17,1.2243289939416242
Luteimonas tolerans,18,1.44063478539335
Luteimonas tolerans,19,1.684081607711643
Luteimonas tolerans,20,1.894218983057332
Luteimonas tolerans,21,2.1269738841251593
Luteimonas tolerans,22,2.3724768451454645
Luteimonas tolerans,23,2.6245594500122094
Luteimonas tolerans,24,2.8314070034346783
Luteimonas tolerans,25,3.049357705848015
Luteimonas tolerans,26,3.291159617204698
Luteimonas tolerans,27,3.5078766363968263
Luteimonas tolerans,28,3.744332587128275
Luteimonas tolerans,29,3.9725639830516744
Luteimonas tolerans,30,4.197916784792257
Luteimonas tolerans,31,4.409287843359153
Luteimonas tolerans,32,4.6457437940906035
Luteimonas tolerans,33,4.861638357801927
Luteimonas tolerans,34,5.073009416368822
Luteimonas tolerans,35,5.2819131084933035
Luteimonas tolerans,36,5.521247653407571
Luteimonas tolerans,37,5.726450295868429
Luteimonas tolerans,38,5.958382741455452
Luteimonas tolerans,39,6.152482234925441
Luteimonas tolerans,40,6.356862421905495
Luteimonas tolerans,41,6.5916734616753345
Luteimonas tolerans,42,6.784950499664519
Luteimonas tolerans,43,6.990975597606182
Luteimonas tolerans,44,7.202757883913481
Luteimonas tolerans,45,7.39480123868146
Microlunatus phosphovorus,0,-1.8014847199401287
Microlunatus phosphovorus,1,-2.07083888990378
Microlunatus phosphovorus,2,-2.236974897026399
Microlunatus phosphovorus,3,-2.25835873952733
Microlunatus phosphovorus,4,-2.244376996353645
Microlunatus phosphovorus,5,-2.177346874668033
Microlunatus phosphovorus,6,-2.130466912262146
Microlunatus phosphovorus,7,-2.045342769998824
Microlunatus phosphovorus,8,-1.9503491619658415
Microlunatus phosphovorus,9,-1.789970343208858
Microlunatus phosphovorus,10,-1.7340433705141152
Microlunatus phosphovorus,11,-1.6912756855122528
Microlunatus phosphovorus,12,-1.6916869132526555
Microlunatus phosphovorus,13,-1.7443240640241784
Microlunatus phosphovorus,14,-1.7628293123422916
Microlunatus phosphovorus,15,-1.7722875503715496
Microlunatus phosphovorus,16,-1.763651767823097
Microlunatus phosphovorus,17,-1.7550159852746434
Microlunatus phosphovorus,18,-1.764474223303902
Microlunatus phosphovorus,19,-1.7936713928724806
Microlunatus phosphovorus,20,-1.8179338295562295
Microlunatus phosphovorus,21,-1.8442524049419906
Microlunatus phosphovorus,22,-1.8528881874904433
Microlunatus phosphovorus,23,-1.845074860422796
Microlunatus phosphovorus,24,-1.8479534546056138
Microlunatus phosphovorus,25,-1.877973079654998
Microlunatus phosphovorus,26,-1.8619351977792993
Microlunatus phosphovorus,27,-1.8808516738378152
Microlunatus phosphovorus,28,-1.8935997337902934
Microlunatus phosphovorus,29,-1.9034691995599546
Microlunatus phosphovorus,30,-1.9310214581669225
Microlunatus phosphovorus,31,-1.9417133794173886
Microlunatus phosphovorus,32,-1.9310214581669227
Microlunatus phosphovorus,33,-1.9445919736002057
Microlunatus phosphovorus,34,-1.9626859941779173
Microlunatus phosphovorus,35,-1.952405300667854
Microlunatus phosphovorus,36,-1.961041083216307
Microlunatus phosphovorus,37,-1.9643309051395275
Microlunatus phosphovorus,38,-1.9766677373516028
Microlunatus phosphovorus,39,-1.9935280747081063
Microlunatus phosphovorus,40,-1.9964066688909234
Microlunatus phosphovorus,41,-1.979957559274823
Microlunatus phosphovorus,42,-2.003808768218169
Microlunatus phosphovorus,43,-1.9951729856697162
Microlunatus phosphovorus,44,-2.016556828170647
Microlunatus phosphovorus,45,-2.0231364720170877
Micromonospora avicenniae,0,-1.773110005852355
Micromonospora avicenniae,1,-1.841373810759173
Micromonospora avicenniae,2,-1.9026467440791492
Micromonospora avicenniae,3,-1.8524769597500415
Micromonospora avicenniae,4,-1.8175226018158273
Micromonospora avicenniae,5,-1.7406230143605554
Micromonospora avicenniae,6,-1.6826399029638002
Micromonospora avicenniae,7,-1.7110146170515736
Micromonospora avicenniae,8,-1.6591999217608562
Micromonospora avicenniae,9,-1.518560034543194
Micromonospora avicenniae,10,-1.3984815343456578
Micromonospora avicenniae,11,-1.39395802920123
Micromonospora avicenniae,12,-1.4116408220385386
Micromonospora avicenniae,13,-1.4062948614133055
Micromonospora avicenniae,14,-1.3976590788648524
Micromonospora avicenniae,15,-1.4416604470879224
Micromonospora avicenniae,16,-1.466334111512074
Micromonospora avicenniae,17,-1.487306726272602
Micromonospora avicenniae,18,-1.4844281320897847
Micromonospora avicenniae,19,-1.4889516372342126
Micromonospora avicenniae,20,-1.4860730430513946
Micromonospora avicenniae,21,-1.514858984879571
Micromonospora avicenniae,22,-1.4741474385797213
Micromonospora avicenniae,23,-1.487306726272602
Micromonospora avicenniae,24,-1.4975874197826653
Micromonospora avicenniae,25,-1.505400746850313
Micromonospora avicenniae,26,-1.5041670636291053
Micromonospora avicenniae,27,-1.5156814403603764
Micromonospora avicenniae,28,-1.491419003676628
Micromonospora avicenniae,29,-1.5148589848795715
Micromonospora avicenniae,30,-1.505400746850313
Micromonospora avicenniae,31,-1.498821103003873
Micromonospora avicenniae,32,-1.520204945504804
Micromonospora avicenniae,33,-1.5202049455048043
Micromonospora avicenniae,34,-1.5012884694462882
Micromonospora avicenniae,35,-1.5095130242543386
Micromonospora avicenniae,36,-1.4823719933877721
Micromonospora avicenniae,37,-1.5029333804078981
Micromonospora avicenniae,38,-1.5016996971866905
Micromonospora avicenniae,39,-1.5136253016583638
Micromonospora avicenniae,40,-1.5004660139654826
Micromonospora avicenniae,41,-1.5025221526674954
Micromonospora avicenniae,42,-1.5016996971866905
Micromonospora avicenniae,43,-1.5214386287260115
Micromonospora avicenniae,44,-1.4947088255998482
Micromonospora avicenniae,45,-1.48525058757059
Micromonospora peucetia,0,-1.7718763226311474
Micromonospora peucetia,1,-2.0325947100463457
Micromonospora peucetia,2,-2.124709723896511
Micromonospora peucetia,3,-2.151028299282272
Micromonospora peucetia,4,-2.023547699757491
Micromonospora peucetia,5,-1.9528165284082564
Micromonospora peucetia,6,-1.883730268020633
Micromonospora peucetia,7,-1.7282861821484798
Micromonospora peucetia,8,-1.5444673821885528
Micromonospora peucetia,9,-1.4470064077131553
Micromonospora peucetia,10,-1.3466668390549401
Micromonospora peucetia,11,-1.2681223406380582
Micromonospora peucetia,12,-1.1908115254423846
Micromonospora peucetia,13,-1.1447540185173022
Micromonospora peucetia,14,-1.1225477205355656
Micromonospora peucetia,15,-1.0505828659651244
Micromonospora peucetia,16,-0.9963008042319917
Micromonospora peucetia,17,-0.9309155935079909
Micromonospora peucetia,18,-0.8774559872556628
Micromonospora peucetia,19,-0.7993227165791841
Micromonospora peucetia,20,-0.7557325760965165
Micromonospora peucetia,21,-0.7191333072006922
Micromonospora peucetia,22,-0.6611501958039363
Micromonospora peucetia,23,-0.6002884902243637
Micromonospora peucetia,24,-0.5846618360890679
Micromonospora peucetia,25,-0.5394267846447903
Micromonospora peucetia,26,-0.48637840613286515
Micromonospora peucetia,27,-0.44607808757341805
Micromonospora peucetia,28,-0.37370200526257397
Micromonospora peucetia,29,-0.3465609743960078
Micromonospora peucetia,30,-0.28158699141240906
Micromonospora peucetia,31,-0.22936106838128942
Micromonospora peucetia,32,-0.2038649484763325
Micromonospora peucetia,33,-0.15821866929165285
Micromonospora peucetia,34,-0.10599274626053289
Micromonospora peucetia,35,-0.055000506450620004
Micromonospora peucetia,36,0.005449971388550828
Micromonospora peucetia,37,0.028067497110689427
Micromonospora peucetia,38,0.0798821924014069
Micromonospora peucetia,39,0.12100496644165862
Micromonospora peucetia,40,0.17117475077076688
Micromonospora peucetia,41,0.23080277312913208
Micromonospora peucetia,42,0.2748041413522018
Micromonospora peucetia,43,0.31921673731567507
Micromonospora peucetia,44,0.3829570370780654
Micromonospora peucetia,45,0.42202367241630406
Mobilicoccus massiliensis,0,-1.430146070356652
Mobilicoccus massiliensis,1,-1.5526919369966028
Mobilicoccus massiliensis,2,-1.548579659592578
Mobilicoccus massiliensis,3,-1.530485639014867
Mobilicoccus massiliensis,4,-1.5189712622835967
Mobilicoccus massiliensis,5,-1.2224760614533787
Mobilicoccus massiliensis,6,-1.0349562118298286
Mobilicoccus massiliensis,7,-0.7635459031641645
Mobilicoccus massiliensis,8,-0.5057061099317836
Mobilicoccus massiliensis,9,-0.1886495220814395
Mobilicoccus massiliensis,10,0.02888995259149437
Mobilicoccus massiliensis,11,0.3282637476045299
Mobilicoccus massiliensis,12,0.6078986110782442
Mobilicoccus massiliensis,13,0.9438716749871046
Mobilicoccus massiliensis,14,1.3065745420221289
Mobilicoccus massiliensis,15,1.7757853938214057
Mobilicoccus massiliensis,16,2.218677670234921
Mobilicoccus massiliensis,17,2.717085691602777
Mobilicoccus massiliensis,18,3.3368058963893774
Mobilicoccus massiliensis,19,4.014509212572732
Mobilicoccus massiliensis,20,4.251787618784986
Mobilicoccus massiliensis,21,4.73498021375795
Mobilicoccus massiliensis,22,5.387598637776752
Mobilicoccus massiliensis,23,6.003617792899728
Mobilicoccus massiliensis,24,6.534924033499786
Mobilicoccus massiliensis,25,7.182196496893354
Mobilicoccus massiliensis,26,7.805206523603175
Mobilicoccus massiliensis,27,8.380925360166705
Mobilicoccus massiliensis,28,9.003524159136123
Mobilicoccus massiliensis,29,9.643805750942846
Mobilicoccus massiliensis,30,10.247899301594154
Mobilicoccus massiliensis,31,10.836777425850563
Mobilicoccus massiliensis,32,11.398925746980812
Mobilicoccus massiliensis,33,12.035506289123914
Mobilicoccus massiliensis,34,12.668797009343796
Mobilicoccus massiliensis,35,13.241637251724509
Mobilicoccus massiliensis,36,13.851076763001046
Mobilicoccus massiliensis,37,14.42144963893934
Mobilicoccus massiliensis,38,14.99017760391603
Mobilicoccus massiliensis,39,15.565485212739159
Mobilicoccus massiliensis,40,16.098025136560423
Mobilicoccus massiliensis,41,16.68937062725925
Mobilicoccus massiliensis,42,17.19847056987757
Mobilicoccus massiliensis,43,17.73265540466045
Mobilicoccus massiliensis,44,18.244222713721182
Mobilicoccus massiliensis,45,18.734817408021392
Mycolicibacterium obuense,0,-2.4133915976590803
Mycolicibacterium obuense,1,-2.4631501542477854
Mycolicibacterium obuense,2,-2.450402094295308
Mycolicibacterium obuense,3,-2.4249059743903514
Mycolicibacterium obuense,4,-2.3171643064048912
Mycolicibacterium obuense,5,-2.2118900048618455
Mycolicibacterium obuense,6,-2.181047924331656
Mycolicibacterium obuense,7,-2.007098590141389
Mycolicibacterium obuense,8,-1.7936713928724806
Mycolicibacterium obuense,9,-1.6197220586822145
Mycolicibacterium obuense,10,-1.5292519557936595
Mycolicibacterium obuense,11,-1.4963537365614579
Mycolicibacterium obuense,12,-1.4030050394900855
Mycolicibacterium obuense,13,-1.337208601025682
Mycolicibacterium obuense,14,-1.3137686198227383
Mycolicibacterium obuense,15,-1.2825153115521466
Mycolicibacterium obuense,16,-1.2578416471279952
Mycolicibacterium obuense,17,-1.2097280015009
Mycolicibacterium obuense,18,-1.1994473079908372
Mycolicibacterium obuense,19,-1.166960316499038
Mycolicibacterium obuense,20,-1.1357070082284462
Mycolicibacterium obuense,21,-1.1102108883234898
Mycolicibacterium obuense,22,-1.0781351245720932
Mycolicibacterium obuense,23,-1.0394797169742565
Mycolicibacterium obuense,24,-1.015217280290508
Mycolicibacterium obuense,25,-0.9921885268279663
Mycolicibacterium obuense,26,-0.9749169617310607
Mycolicibacterium obuense,27,-0.9407850592776512
Mycolicibacterium obuense,28,-0.9103542064878649
Mycolicibacterium obuense,29,-0.9017184239394119
Mycolicibacterium obuense,30,-0.8663528382647945
Mycolicibacterium obuense,31,-0.8350995299942032
Mycolicibacterium obuense,32,-0.8219402423013222
Mycolicibacterium obuense,33,-0.8170055094164923
Mycolicibacterium obuense,34,-0.8030237662428067
Mycolicibacterium obuense,35,-0.7619009922025544
Mycolicibacterium obuense,36,-0.7606673089813468
Mycolicibacterium obuense,37,-0.7306476839319627
Mycolicibacterium obuense,38,-0.7343487335955854
Mycolicibacterium obuense,39,-0.7178996239794848
Mycolicibacterium obuense,40,-0.7059740195078114
Mycolicibacterium obuense,41,-0.6932259595553336
Mycolicibacterium obuense,42,-0.6640287899867543
Mycolicibacterium obuense,43,-0.6529256409958861
Mycolicibacterium obuense,44,-0.6558042351787038
Mycolicibacterium obuense,45,-0.6253733823889175
Nakamurella multipartita,0,-1.4918302314170302
Nakamurella multipartita,1,-1.6600223772416611
Nakamurella multipartita,2,-1.7694089561887323
Nakamurella multipartita,3,-1.830270661768305
Nakamurella multipartita,4,-1.7829794716220155
Nakamurella multipartita,5,-1.756660896236254
Nakamurella multipartita,6,-1.7603619458998763
Nakamurella multipartita,7,-1.7097809338303662
Nakamurella multipartita,8,-1.619722058682214
Nakamurella multipartita,9,-1.5716084130551193
Nakamurella multipartita,10,-1.5045782913695085
Nakamurella multipartita,11,-1.4975874197826653
Nakamurella multipartita,12,-1.53747651060171
Nakamurella multipartita,13,-1.5740757794975344
Nakamurella multipartita,14,-1.604917860027723
Nakamurella multipartita,15,-1.593403483296453
Nakamurella multipartita,16,-1.5662624524298867
Nakamurella multipartita,17,-1.5539256202178104
Nakamurella multipartita,18,-1.5313080944956723
Nakamurella multipartita,19,-1.5370652828613078
Nakamurella multipartita,20,-1.5378877383421123
Nakamurella multipartita,21,-1.5432336989673452
Nakamurella multipartita,22,-1.5234947674280241
Nakamurella multipartita,23,-1.532953005457282
Nakamurella multipartita,24,-1.5345979164188923
Nakamurella multipartita,25,-1.5300744112744642
Nakamurella multipartita,26,-1.5510470260349927
Nakamurella multipartita,27,-1.5526919369966032
Nakamurella multipartita,28,-1.5308968667552696
Nakamurella multipartita,29,-1.5370652828613074
Nakamurella multipartita,30,-1.54241124348654
Nakamurella multipartita,31,-1.5457010654097605
Nakamurella multipartita,32,-1.54241124348654
Nakamurella multipartita,33,-1.5670849079106917
Nakamurella multipartita,34,-1.5592715808430437
Nakamurella multipartita,35,-1.5662624524298865
Nakamurella multipartita,36,-1.5489908873329803
Nakamurella multipartita,37,-1.5781880569015596
Nakamurella multipartita,38,-1.5547480756986156
Nakamurella multipartita,39,-1.558037897621836
Nakamurella multipartita,40,-1.5461122931501627
Nakamurella multipartita,41,-1.5592715808430435
Nakamurella multipartita,42,-1.551047026034993
Nakamurella multipartita,43,-1.5596828085834458
Nakamurella multipartita,44,-1.5526919369966032
Nakamurella multipartita,45,-1.5345979164188925
Nesterenkonia alba,0,-2.308528523856438
Nesterenkonia alba,1,-2.5273016817505787
Nesterenkonia alba,2,-2.6268187949279893
Nesterenkonia alba,3,-2.618594240119939
Nesterenkonia alba,4,-2.560199900982781
Nesterenkonia alba,5,-2.4944034625183775
Nesterenkonia alba,6,-2.459860332324566
Nesterenkonia alba,7,-2.3401930598674316
Nesterenkonia alba,8,-2.195852122986147
Nesterenkonia alba,9,-2.119363763271278
Nesterenkonia alba,10,-2.0436978590372137
Nesterenkonia alba,11,-2.033005937786748
Nesterenkonia alba,12,-2.008743501102999
Nesterenkonia alba,13,-2.0354733042291633
Nesterenkonia alba,14,-2.036706987450371
Nesterenkonia alba,15,-2.0214915610554773
Nesterenkonia alba,16,-2.02025787783427
Nesterenkonia alba,17,-2.023958927497892
Nesterenkonia alba,18,-2.0198466500938674
Nesterenkonia alba,19,-1.9910607082656913
Nesterenkonia alba,20,-2.0079210456221945
Nesterenkonia alba,21,-2.0120333230262197
Nesterenkonia alba,22,-1.9861259753808604
Nesterenkonia alba,23,-1.9968178966313264
Nesterenkonia alba,24,-1.9873596586020685
Nesterenkonia alba,25,-1.992705619227301
Nesterenkonia alba,26,-2.001341401775754
Nesterenkonia alba,27,-1.9980515798525338
Nesterenkonia alba,28,-1.9861259753808609
Nesterenkonia alba,29,-1.998462807592937
Nesterenkonia alba,30,-2.0075098178817914
