Time,variable,value
8,A7.2,5.0550757041394405
9,A7.2,5.628457481024059
10,A7.2,6.387051553343362
11,A7.2,7.206643687033368
12,A7.2,8.033999210352373
13,A7.2,8.792593282671675
14,A7.2,9.669856310748525
15,A7.2,10.443977162325826
16,A7.2,11.306822466805967
17,A7.2,12.145268546737828
18,A7.2,12.991478016298686
19,A7.2,13.897576491568962
20,A7.2,14.723822959226684
21,A7.2,15.587777319368108
22,A7.2,16.429550566283822
23,A7.2,17.21365291881269
24,A7.2,17.99886432700285
25,A7.2,18.740822564402865
26,A7.2,19.467254022544893
27,A7.2,20.15930475518706
28,A7.2,20.87575471237751
29,A7.2,21.503480216665118
30,A7.2,22.18998567100086
31,A7.2,22.799966284707903
32,A7.2,23.371129950269953
33,A7.2,23.851351051606585
34,A7.2,24.65208923905474
35,A7.2,25.199962735729784
36,A7.2,25.550424324696014
37,A7.2,25.82325201737225
38,A7.2,26.381107014998875
39,A7.2,26.661698097304118
40,A7.2,27.027686465528337
41,A7.2,27.38702049978485
42,A7.2,27.64210330188052
43,A7.2,27.98147433423389
44,A7.2,28.296446142038985
45,A7.2,28.51493010731223
46,A7.2,28.75226801882734
47,A7.2,29.050603991713146
48,A7.2,29.29016001455081
49,A7.2,29.494226256227353
50,A7.2,29.72712794509731
51,A7.2,29.88794101598372
52,A7.2,30.096443480305396
53,A7.2,30.573337414658177
54,A7.2,30.480176739110185
55,A7.2,30.652080366609454
56,A7.2,30.615481529787022
57,A7.2,30.642098865657882
58,A7.2,30.706424094012437
59,A7.2,30.822874938447416
60,A7.2,30.83729266204413
0,A8.2,0.6121987250296113
1,A8.2,0.5656183872556184
2,A8.2,0.626616448626323
3,A8.2,0.6953778996260249
4,A8.2,0.771902740254728
5,A8.2,0.8040653544320091
6,A8.2,0.926061477173417
7,A8.2,0.9593331470119826
8,A8.2,1.068020601817964
9,A8.2,1.0702387131405349
10,A8.2,1.1290186631886683
11,A8.2,1.247687618946221
12,A8.2,1.3929739105746242
13,A8.2,1.513860977654748
14,A8.2,1.5737499833641642
15,A8.2,1.4850255304613227
16,A8.2,1.5992582635737325
17,A8.2,1.58262242865445
18,A8.2,1.5548960371223113
19,A8.2,1.6170031541543013
20,A8.2,1.6114578758478726
21,A8.2,1.5903858182834476
22,A8.2,1.6092397645253018
23,A8.2,1.5715318720415947
24,A8.2,1.619221265476872
25,A8.2,1.598149207912447
26,A8.2,1.6203303211381583
27,A8.2,1.612566931509157
28,A8.2,1.6292027664284414
29,A8.2,1.6059125975414448
30,A8.2,1.6414023787025829
31,A8.2,1.6048035418801603
32,A8.2,1.6081307088640169
33,A8.2,1.6003673192350183
34,A8.2,1.615894098493015
35,A8.2,1.6036944862188762
36,A8.2,1.5659865937351651
37,A8.2,1.5571141484448838
38,A8.2,1.5726409277028788
39,A8.2,1.5637684824125966
40,A8.2,1.553786981461026
41,A8.2,1.570422816380309
42,A8.2,1.5393692578643137
43,A8.2,1.528278701251459
44,A8.2,1.5371511465417438
45,A8.2,1.4983341983967513
46,A8.2,1.4728259181871843
47,A8.2,1.4706078068646118
48,A8.2,1.4406633040099024
49,A8.2,1.428463691735761
50,A8.2,1.38631957660691
51,A8.2,1.3940829662359082
52,A8.2,1.3818833539617703
53,A8.2,1.4018463558649108
54,A8.2,1.3663565747037714
55,A8.2,1.3630294077199157
56,A8.2,1.3563750737522025
57,A8.2,1.3364120718490629
58,A8.2,1.3330849048652071
59,A8.2,1.3308667935426355
60,A8.2,1.3253215152362072
0,A9.2,0.40258720504664725
1,A9.2,0.40702342769178834
2,A9.2,0.46580337773992175
3,A9.2,0.48354826832049014
4,A9.2,0.46025809943349394
5,A9.2,0.5146018268364858
6,A9.2,0.6632152854487452
7,A9.2,0.6731967864003168
8,A9.2,0.8118287440610077
9,A9.2,0.7763389628998696
10,A9.2,0.7852114081901558
11,A9.2,0.967096536640982
12,A9.2,1.0136768744149736
13,A9.2,1.001477262140833
14,A9.2,1.1800352236078022
15,A9.2,1.2609962868816469
16,A9.2,1.3641384633812006
17,A9.2,1.4096097454939076
18,A9.2,1.3940829662359095
19,A9.2,1.4639534728968977
20,A9.2,1.4428814153324727
21,A9.2,1.4794802521548953
22,A9.2,1.524951534267601
23,A9.2,1.5892767626221622
24,A9.2,1.6547110466380093
25,A9.2,1.6968551617668588
26,A9.2,1.7245815532989979
27,A9.2,1.7733800023955597
28,A9.2,1.8144150618631243
29,A9.2,1.8598863439758309
30,A9.2,1.9563741865076736
31,A9.2,1.9796643553946685
32,A9.2,1.996300190313951
33,A9.2,2.0328990271363736
34,A9.2,2.1005514224747905
35,A9.2,2.1571132612003536
36,A9.2,2.197039265006633
37,A9.2,2.263582604683765
38,A9.2,2.329016888699612
39,A9.2,2.353416113247894
40,A9.2,2.3911240057316006
41,A9.2,2.428831898215308
42,A9.2,2.462103568053874
43,A9.2,2.515338239795579
44,A9.2,2.5563732992631447
45,A9.2,2.570791022859857
46,A9.2,2.5840996907952825
47,A9.2,2.6229166389402767
48,A9.2,2.648424919149842
49,A9.2,2.6750422550206965
50,A9.2,2.6905690342786928
51,A9.2,2.7349312607301144
52,A9.2,2.7593304852783964
53,A9.2,2.805910823052389
54,A9.2,2.8203285466490993
55,A9.2,2.8613636061166643
56,A9.2,2.889089997648804
57,A9.2,2.920143556164798
58,A9.2,2.930125057116367
59,A9.2,2.978923506212932
60,A9.2,2.9911231184870726
0,A10.2,0.8073925214158644
1,A10.2,0.8628453044801399
2,A10.2,0.9182980875444171
3,A10.2,0.893898862996136
4,A10.2,0.7752299072385842
5,A10.2,0.6521247288358909
6,A10.2,0.626616448626323
7,A10.2,0.5622912202717636
8,A10.2,0.522365216465484
9,A10.2,0.4081324833530746
10,A10.2,0.42476831827235806
11,A10.2,0.5556368863040508
12,A10.2,0.5656183872556197
13,A10.2,0.6532337844971763
14,A10.2,0.6964869552873121
15,A10.2,0.6709786750777451
16,A10.2,0.7275405138033069
17,A10.2,0.7641393506257295
18,A10.2,0.7042503449163111
19,A10.2,0.7064684562388819
20,A10.2,0.6321617269327513
21,A10.2,0.6299436156101801
22,A10.2,0.6022172240780415
23,A10.2,0.5645093315943339
24,A10.2,0.554527830642765
25,A10.2,0.4879844909656317
26,A10.2,0.44805848715935337
27,A10.2,0.4003690937240747
28,A10.2,0.3870604257886501
29,A10.2,0.32938953140180116
30,A10.2,0.37707892483707983
31,A10.2,0.3426981993372271
32,A10.2,0.29057258325680824
33,A10.2,0.2262473549022479
34,A10.2,0.2129386869668215
35,A10.2,0.19186662940239696
36,A10.2,0.16192212654768579
37,A10.2,0.15083156993483238
38,A10.2,0.15526779257997392
39,A10.2,0.11090556612855407
40,A10.2,0.10203312083826788
41,A10.2,0.08428823025770038
42,A10.2,0.06543428401584528
43,A10.2,0.057670894386846694
44,A10.2,0.04879844909656361
45,A10.2,0.011090556612856073
46,A10.2,-0.00554527830642737
47,A10.2,0.006654333967714088
48,A10.2,-0.0266173358708528
49,A10.2,-0.05988900570941835
50,A10.2,-0.08096106327384467
51,A10.2,-0.06987050666098904
52,A10.2,-0.08539728591898577
53,A10.2,-0.10092406517698249
54,A10.2,-0.116450844434981
55,A10.2,-0.11201462178983679
56,A10.2,-0.1131236774511235
57,A10.2,-0.14417723596711873
58,A10.2,-0.15526779257997436
59,A10.2,-0.1463953472896895
60,A10.2,-0.1630311822089734
0,B5.2,0.7818842412062983
1,B5.2,0.887244529028421
2,B5.2,1.018113097060116
3,B5.2,1.076893047108248
4,B5.2,1.0713477688018203
5,B5.2,1.2399242293172223
6,B5.2,1.3319758492039195
7,B5.2,1.3763380756553416
8,B5.2,1.6325299334122985
9,B5.2,1.787797725992272
10,B5.2,1.9042485704272534
11,B5.2,2.183730597071206
12,B5.2,2.355634224570464
13,B5.2,2.5075748501665807
14,B5.2,2.7737482088751073
15,B5.2,2.9545242816646473
16,B5.2,3.216261417728033
17,B5.2,3.3382575404694412
18,B5.2,3.364874876340294
19,B5.2,3.490198166065559
20,B5.2,3.5256879472266958
21,B5.2,3.634375402032677
22,B5.2,3.790752250273936
23,B5.2,3.9105302616927746
24,B5.2,4.099069724111314
25,B5.2,4.232156403465578
26,B5.2,4.374115528110126
27,B5.2,4.50165692915796
28,B5.2,4.65581566607665
29,B5.2,4.758957842576203
30,B5.2,4.954151638962458
31,B5.2,5.082802095671577
32,B5.2,5.220324997670986
33,B5.2,5.326794341154395
34,B5.2,5.3711565676058175
35,B5.2,5.539733028121217
36,B5.2,5.600731089491922
37,B5.2,5.749344548104183
38,B5.2,5.8979580067164425
39,B5.2,6.018845073796565
40,B5.2,6.136404973892833
41,B5.2,6.268382597585811
42,B5.2,6.37263382974665
43,B5.2,6.503502397778341
44,B5.2,6.632152854487465
45,B5.2,6.70535052813231
46,B5.2,6.835110040502716
47,B5.2,6.961542385889266
48,B5.2,7.039176282179253
49,B5.2,7.157845237936805
50,B5.2,7.2521149691460725
51,B5.2,7.344166589032773
52,B5.2,7.434000097596901
53,B5.2,7.549341886370598
54,B5.2,7.599249391128442
55,B5.2,7.6813195100635765
56,B5.2,7.786679797885698
57,B5.2,7.845459747933835
58,B5.2,7.924202699885103
59,B5.2,8.04287165564266
60,B5.2,8.100542550029504
0,B6.2,-0.23401074453124737
1,B6.2,-0.14528629162840456
2,B6.2,-0.06432522835456078
3,B6.2,-0.024399224548282028
4,B6.2,0.07319767364484475
5,B6.2,0.11090556612855318
6,B6.2,0.21737490961196304
7,B6.2,0.3194080304502327
8,B6.2,0.5024022145623444
9,B6.2,0.5179289938203424
10,B6.2,0.6266164486263244
11,B6.2,0.8151559110448643
12,B6.2,1.0491666555761108
13,B6.2,1.1689446669949461
14,B6.2,1.3885376879294817
15,B6.2,1.4672806398807547
16,B6.2,1.6048035418801603
17,B6.2,1.6802193268475758
18,B6.2,1.7168181636699984
19,B6.2,1.8310508967824073
20,B6.2,1.8654316222822582
21,B6.2,1.9818824667172392
22,B6.2,2.059516363007227
23,B6.2,2.1659857064906367
24,B6.2,2.275782216957906
25,B6.2,2.333453111344752
26,B6.2,2.4011055066831695
27,B6.2,2.4543401784248733
28,B6.2,2.5408465200051467
29,B6.2,2.5696819671985702
30,B6.2,2.6772603663432673
31,B6.2,2.7349312607301135
32,B6.2,2.807019878713673
33,B6.2,2.872454162729519
34,B6.2,2.95674239298722
35,B6.2,3.0255038439869226
36,B6.2,3.0621026808093443
37,B6.2,3.1463909110670443
38,B6.2,3.2517511988891705
39,B6.2,3.2994405923244488
40,B6.2,3.3260579281953007
41,B6.2,3.3926012678724335
42,B6.2,3.3948193791950025
43,B6.2,3.4524902735818506
44,B6.2,3.4946343887107014
45,B6.2,3.513488334952556
46,B6.2,3.536778503839553
47,B6.2,3.598885620871542
48,B6.2,3.6277210680649663
49,B6.2,3.6288301237262504
50,B6.2,3.688719129435669
51,B6.2,3.7497171908063747
52,B6.2,3.763025858741801
53,B6.2,3.8362235323866454
54,B6.2,3.8428778663543586
55,B6.2,3.8916763154509226
56,B6.2,3.9582196551280537
57,B6.2,3.9781826570311924
58,B6.2,4.0269811061277565
59,B6.2,4.044725996708326
60,B6.2,4.111269336385457
0,B7.2,0.19075757374111113
1,B7.2,0.2961178615632347
2,B7.2,0.37486081351450773
3,B7.2,0.3360438653695139
4,B7.2,0.3670974238855087
5,B7.2,0.45471282112706746
6,B7.2,0.5146018268364845
7,B7.2,0.6277255042876098
8,B7.2,0.7818842412062974
9,B7.2,0.8229193006738615
10,B7.2,0.9859504828828354
11,B7.2,1.0059134847859745
12,B7.2,1.0569300452051098
13,B7.2,1.0414032659471113
14,B7.2,1.2077616151399408
15,B7.2,1.391864854913338
16,B7.2,1.544914536170741
17,B7.2,1.599258263573732
18,B7.2,1.5637684824125966
19,B7.2,1.5970401522511612
20,B7.2,1.6591472692831508
21,B7.2,1.745653610863422
22,B7.2,1.8188512845082663
23,B7.2,1.9253206279916784
24,B7.2,2.0439895837492297
25,B7.2,2.1560042055390665
26,B7.2,2.261364493361194
27,B7.2,2.3290168886996097
28,B7.2,2.4343771765217355
29,B7.2,2.4920480709085826
30,B7.2,2.6151532493112777
31,B7.2,2.703877702214119
32,B7.2,2.799256489084674
33,B7.2,2.9012896099229426
34,B7.2,2.9933412298096416
35,B7.2,3.088720016680199
36,B7.2,3.1375184657767603
37,B7.2,3.2428787535988866
38,B7.2,3.313858315921159
39,B7.2,3.3948193791950043
40,B7.2,3.47245327548499
41,B7.2,3.5523052830975494
42,B7.2,3.6033218435166834
43,B7.2,3.688719129435669
44,B7.2,3.7430628568386606
45,B7.2,3.796297528580368
46,B7.2,3.8450959776769302
47,B7.2,3.8994397050799208
48,B7.2,3.948238154176483
49,B7.2,3.982618879676334
50,B7.2,4.015890549514898
51,B7.2,4.090197278821031
52,B7.2,4.117923670353169
53,B7.2,4.1855760656915875
54,B7.2,4.217738679868867
55,B7.2,4.267646184626716
56,B7.2,4.315335578061995
57,B7.2,4.366352138481129
58,B7.2,4.401841919642265
59,B7.2,4.459512814029113
60,B7.2,4.5116384301095325
0,B8.2,-0.07985200761255795
1,B8.2,-0.11534178877369561
2,B8.2,-0.09870595385441172
3,B8.2,-0.058779950048133855
4,B8.2,-0.04214411512884997
5,B8.2,-0.02772639153213774
6,B8.2,0.05434372740299098
7,B8.2,0.07541578496741597
8,B8.2,0.1486134586122616
9,B8.2,0.09426973120927018
10,B8.2,0.1652492935315446
11,B8.2,0.30831747383737707
12,B8.2,0.421441151288501
13,B8.2,0.40924153901436
14,B8.2,0.44140415319164017
15,B8.2,0.2805910823052389
16,B8.2,0.44029509753035523
17,B8.2,0.42587737393364344
18,B8.2,0.37929703615965105
19,B8.2,0.39482381541764866
20,B8.2,0.32495330875666006
21,B8.2,0.3027721955309497
22,B8.2,0.3249533087566596
23,B8.2,0.2772639153213823
24,B8.2,0.2938997502406653
25,B8.2,0.2994450285470922
26,B8.2,0.30831747383737795
27,B8.2,0.2916816389180932
28,B8.2,0.3238442530953747
29,B8.2,0.31164464082123233
30,B8.2,0.375969869175794
31,B8.2,0.37264270219193696
32,B8.2,0.359334034256511
33,B8.2,0.371533646530652
34,B8.2,0.4003690937240765
35,B8.2,0.4036962607079331
36,B8.2,0.3726427021919374
37,B8.2,0.38927853711122085
38,B8.2,0.40924153901436
39,B8.2,0.4048053163692189
40,B8.2,0.39260570409507656
41,B8.2,0.3870604257886492
42,B8.2,0.37375175785322234
43,B8.2,0.3748608135145082
44,B8.2,0.3826242031435072
45,B8.2,0.3482434776436567
46,B8.2,0.3438072549985147
47,B8.2,0.3304985870630879
48,B8.2,0.31718991912766104
49,B8.2,0.2872454162729512
50,B8.2,0.2595190247408121
51,B8.2,0.2661733587085271
52,B8.2,0.24621035680538705
53,B8.2,0.25951902474081434
54,B8.2,0.2240292435796758
55,B8.2,0.22181113225710591
56,B8.2,0.2340107445312487
57,B8.2,0.20073907469268182
58,B8.2,0.2029571860152517
59,B8.2,0.1963028520475394
60,B8.2,0.19186662940239785
0,B9.2,0.6499066175133188
1,B9.2,0.7042503449163102
2,B9.2,0.7996291317868653
3,B9.2,0.8118287440610055
4,B9.2,0.7730117959160125
5,B9.2,0.6365979495778942
6,B9.2,0.5434372740299085
7,B9.2,0.4513856541432104
8,B9.2,0.40813248335307506
9,B9.2,0.32606236441794634
10,B9.2,0.31164464082123455
11,B9.2,0.3981509824015048
12,B9.2,0.42476831827235806
13,B9.2,0.4003690937240756
14,B9.2,0.475784878691492
15,B9.2,0.49574788059463115
16,B9.2,0.5123837155139142
17,B9.2,0.530128606094483
18,B9.2,0.48798449096563257
19,B9.2,0.522365216465484
20,B9.2,0.48243921265920564
21,B9.2,0.4791120456753477
22,B9.2,0.4835482683204897
23,B9.2,0.5134927711752
24,B9.2,0.5367829400621957
25,B9.2,0.5279104947719104
26,B9.2,0.52569238344934055
27,B9.2,0.4669124334012067
28,B9.2,0.44805848715935337
29,B9.2,0.33715292103079975
30,B9.2,0.338261976692086
31,B9.2,0.30499030685352
32,B9.2,0.23733791151510264
33,B9.2,0.2351198001925323
34,B9.2,0.2096115199829649
35,B9.2,0.1719036274992578
36,B9.2,0.1097965104672669
37,B9.2,0.057670894386848026
38,B9.2,0.042144115128849524
39,B9.2,-0.01774489058056794
40,B9.2,-0.05767089438684758
41,B9.2,-0.07097956232227354
42,B9.2,-0.08761539724155698
43,B9.2,-0.09981500951569888
44,B9.2,-0.10203312083826921
45,B9.2,-0.14972251427354522
46,B9.2,-0.16968551617668437
47,B9.2,-0.21404774262810689
48,B9.2,-0.20295718601525214
49,B9.2,-0.22735641056353328
50,B9.2,-0.2750458039988124
51,B9.2,-0.2805910823052393
52,B9.2,-0.3072084181760917
53,B9.2,-0.2905725832568069
54,B9.2,-0.32273519743408974
55,B9.2,-0.3293895314018003
56,B9.2,-0.3216261417728017
57,B9.2,-0.3537887559500832
58,B9.2,-0.3438072549985134
59,B9.2,-0.3648793125629384
60,B9.2,-0.3582249785952252
0,B10.2,0.8140468553835771
1,B10.2,1.0447304329309661
2,B10.2,1.0048044291246891
3,B10.2,0.9693146479635519
4,B10.2,0.7885385751740106
5,B10.2,0.6676515080938881
6,B10.2,0.5445463296911948
7,B10.2,0.3881694814499368
8,B10.2,0.3460253663210855
9,B10.2,0.26173713606338467
10,B10.2,0.26173713606338556
11,B10.2,0.33937103235337185
12,B10.2,0.3670974238855105
13,B10.2,0.3815151474822218
14,B10.2,0.4391860418690694
15,B10.2,0.42033209562721563
16,B10.2,0.47467582303020617
17,B10.2,0.47578487869149244
18,B10.2,0.40702342769178923
19,B10.2,0.43696793054649863
20,B10.2,0.43364076356264114
21,B10.2,0.48243921265920475
22,B10.2,0.5001841032397727
23,B10.2,0.4957478805946316
24,B10.2,0.5256923834493419
25,B10.2,0.4735667673689208
26,B10.2,0.501293158901059
27,B10.2,0.4658033777399213
28,B10.2,0.44805848715935337
29,B10.2,0.4170049286433577
30,B10.2,0.42920454091750004
31,B10.2,0.41367776165950243
32,B10.2,0.38706042578864963
33,B10.2,0.33937103235337185
34,B10.2,0.3304985870630879
35,B10.2,0.30166313986966475
36,B10.2,0.26284619172467005
37,B10.2,0.22624735490224834
38,B10.2,0.20406624167653753
39,B10.2,0.16746740485411626
40,B10.2,0.1264323453865508
41,B10.2,0.08872445290284192
42,B10.2,0.03438072549985183
43,B10.2,-0.0299445028547094
44,B10.2,-0.05988900570941835
45,B10.2,-0.12754140104783485
46,B10.2,-0.17301268316054097
47,B10.2,-0.18521229543468332
48,B10.2,-0.1763398501443989
49,B10.2,-0.16746740485411538
50,B10.2,-0.15970401522511635
51,B10.2,-0.11201462178983856
52,B10.2,-0.08317917459641366
53,B10.2,-0.08761539724155565
54,B10.2,-0.15415873691868942
55,B10.2,-0.1541587369186881
56,B10.2,-0.13863195766069003
57,B10.2,-0.1574859039025438
58,B10.2,-0.1752307944831153
59,B10.2,-0.16746740485411404
60,B10.2,-0.1630311822089725
0,C5.2,-0.1807760727895409
1,C5.2,-0.26617335870852754
2,C5.2,-0.2262473549022479
3,C5.2,-0.22292018791839174
4,C5.2,-0.2062843529991083
5,C5.2,-0.21515679828939138
6,C5.2,-0.17523079448311352
7,C5.2,-0.1641402378702579
8,C5.2,-0.12865045670912156
9,C5.2,-0.1297595123704065
10,C5.2,-0.06099806137070374
11,C5.2,0.04879844909656361
12,C5.2,0.12643234538655035
13,C5.2,0.15859495956382919
14,C5.2,0.26395524738595544
15,C5.2,0.26173713606338467
16,C5.2,0.3659883682242242
17,C5.2,0.3626612012403676
18,C5.2,0.2805910823052393
19,C5.2,0.28280919362780965
20,C5.2,0.24399224548281628
21,C5.2,0.2129386869668215
22,C5.2,0.23068357754738988
23,C5.2,0.24066507849895968
24,C5.2,0.27060958135366997
25,C5.2,0.27615485966009556
26,C5.2,0.2573009134182431
27,C5.2,0.23622885585381548
28,C5.2,0.21072057564424984
29,C5.2,0.20850246432167907
30,C5.2,0.26506430304724216
31,C5.2,0.2695005256923828
32,C5.2,0.23844696717638847
33,C5.2,0.25397374643438564
34,C5.2,0.2739367483375261
35,C5.2,0.27282769267624074
36,C5.2,0.247319412466672
37,C5.2,0.2739367483375257
38,C5.2,0.28613636061166625
39,C5.2,0.273936748337527
40,C5.2,0.25508280209567147
41,C5.2,0.2728276926762403
42,C5.2,0.2295745218861045
43,C5.2,0.2495375237892432
44,C5.2,0.23955602283767474
45,C5.2,0.22070207659582097
46,C5.2,0.1963028520475394
47,C5.2,0.19741190770882433
48,C5.2,0.18077607278954178
49,C5.2,0.15083156993483238
50,C5.2,0.12865045670912156
51,C5.2,0.13197762369297816
52,C5.2,0.12754140104783707
53,C5.2,0.11755990009626682
54,C5.2,0.09870595385441217
55,C5.2,0.09426973120927107
56,C5.2,0.1053602878221267
57,C5.2,0.07430672930613103
58,C5.2,0.06765239533841694
59,C5.2,0.07763389628998807
60,C5.2,0.06654333967713288
0,C6.2,-0.22070207659582008
1,C6.2,-0.3027721955309497
2,C6.2,-0.2828091936278101
3,C6.2,-0.2728276926762403
4,C6.2,-0.28946352759552374
5,C6.2,-0.3316076427243728
6,C6.2,-0.29611786156323694
7,C6.2,-0.28724541627295164
8,C6.2,-0.2950088059019502
9,C6.2,-0.4480584871593538
10,C6.2,-0.39593287107893316
11,C6.2,-0.27171863701495447
